f15v15n2e20_loss,f15v15n2e20val_loss
0.1473119927328805,0.2244862279035901
0.022675437215557245,0.1510653559293523
0.02103099664813659,0.15692817994812192
0.01907619908793169,0.1546881784928725
0.017611411603254846,0.12438634145479874
0.015681671121500748,0.11508043605409213
0.013880661158703438,0.09183238244196712
0.011966334236916976,0.09102307817579916
0.00999746982558806,0.07435414910116452
0.007999261598149027,0.06410991486736992
0.006609024166060467,0.06061965254629218
0.005432224148356253,0.05748087177115599
0.004154101844013909,0.06206089003799146
0.0035401574393186135,0.054922653249646194
0.0030089341553768286,0.05395294071468931
0.00282386210196297,0.053079958961364006
0.0026488868295659737,0.05694712542822497
0.002523429162227062,0.06034480270323337
0.0023888356723754905,0.05640989213231826
0.0022363204451289302,0.06000765164901546
