f2v7n4e20_loss,f2v7n4e20val_loss
0.323508367730519,0.07716776799042147
0.007187092148323665,0.0535980786636963
0.006300852122659447,0.040076594011714824
0.0053554106608317935,0.034053124098496125
0.00475456818862317,0.030438478739297652
0.003931215107276191,0.021906938628999742
0.00324969538072323,0.01635415913475739
0.00261922279109428,0.013239592472398346
0.0021372353521428274,0.013408449411924397
0.0018002486026939643,0.011511586586033904
0.0014329220243419357,0.0034999456384556963
0.0011477317291433877,0.0028055424441885365
0.0008757858747989851,0.0026125095837115013
0.0006760123731597338,0.0008384701771689464
0.0006078431231653706,0.0009843087712767186
0.0004948998104677382,0.0005285496718987725
0.00043457954087759,0.00032880458083137446
0.0004182347275953805,0.00012634576591813378
0.0003936901638082459,0.00012076130170188973
0.00039415111508772123,0.00011940548502200097
