f1v1n4e20_loss,f1v1n4e20val_loss
0.28821537054574153,0.2541702836751938
0.040876821450371754,0.03493621111433315
0.003632051865113172,0.010904988571961052
0.0027147389369375063,0.008625977092327595
0.0025729495032267625,0.010039445143112198
0.0024417478729734923,0.008318480931489108
0.002242602308203524,0.010464220260292163
0.0021441316165131817,0.007963353627080547
0.001986891197331889,0.003926825961411209
0.0018227798100486881,0.004263208351510127
0.0017043516525630951,0.0038042209856616184
0.0014837129702260001,0.0022028633147763966
0.0013518631063885321,0.0015492081348145372
0.001256431985555521,0.001268109843030586
0.001112352248945215,0.0011249063753698693
0.0010152421072473293,0.0013199293077935984
0.0009024758649723436,0.0016368795847272754
0.00088942555806554,0.0005066760448110012
0.0007935851970460865,0.00025498215870639065
0.0007559351942929183,0.0001893375637536418
