f15v1n2e20,Y
18182.293,24831.169922
18180.69,24853.916666666668
18168.65,24876.663411333335
18156.635,24899.410156
18144.64,24706.410156
18141.666,24768.929688
18118.348,24713.980469
18102.816,24715.089844
18187.271,24814.489583666666
18199.209,24913.889323333333
18211.148,25013.289063
18223.09,24834.410156
18233.643,24886.810547
18283.934,24811.759766
18332.531,24753.089844
