f2v7n2e20_loss,f2v7n2e20val_loss
0.2038198916415833,0.261432096689612
0.04042651202735858,0.08149457084281105
0.00833756330530526,0.04473690790953217
0.006250294461503677,0.040957016993191216
0.0046178546933117815,0.030609532781354674
0.0025492470071486234,0.02194512641610025
0.0014982030539747928,0.01421807726312961
0.0008313501120381189,0.010183038875706249
0.0005763254812336527,0.007468774026914776
0.0005009945577039497,0.007237555533340508
0.00048775155646511696,0.006276738165319989
0.00045503468954026944,0.005835070202490417
0.0004463584377159772,0.005554143965607611
0.000467332227711409,0.005662152023632898
0.0004034418342958891,0.004762599845020264
0.0004250136397414153,0.005154016375884536
0.0003698077250985705,0.004391715927740334
0.00036214118068069275,0.004707197516076881
0.00036241307136509847,0.0040746474959043235
0.0003223707571949042,0.004914962452488368
