f2v7n2e20_loss,f2v7n2e20val_loss
0.5595911562775178,0.48140397111138145
0.09460864974270951,0.12306296759909326
0.009498860077155842,0.05135258502111985
0.0024964686925751,0.040341691697364325
0.0021999711424649476,0.04003290053211398
0.0020905733063577713,0.03569928755226371
0.0019926419836484,0.034654135877205124
0.001901093035840533,0.03187503618607809
0.0017677522412505825,0.032308903870756155
0.0016474136119574226,0.029582804038220053
0.0014972379778453544,0.026808159405386056
0.0014184505700141127,0.026849655403786307
0.0012780267147802526,0.024777176329395273
0.0011568329122612253,0.024763115246749515
0.0010457267882948314,0.024500008738998855
0.0009425712496210723,0.020205295240445124
0.0008528519672366818,0.019706395157909656
0.0007661555762579264,0.016877743957953138
0.0006731892759639148,0.01741098316775246
0.0005924600917262982,0.015486787523624005
