f7v1n4e20_loss,f7v1n4e20val_loss
0.12158815569152294,0.3261777004812907
0.03444496194174413,0.13940576607777602
0.025455512849225224,0.12014222819026794
0.024458486151912862,0.1181595424784109
0.023711553434928853,0.09663649898127465
0.0224753868784603,0.08660931067456393
0.021572493607573743,0.08539686985556319
0.019896204439548038,0.0697265898772473
0.018806143700012025,0.07122259415734616
0.01761848701723965,0.06952238567335099
0.01650000655421706,0.06506337493318669
0.015038416730238724,0.06220980134031002
0.014068443826101366,0.041361955784406684
0.012806259040085054,0.03306843535954419
0.011448363100108053,0.019769811275497953
0.010321875836573085,0.01026428306695991
0.009337585632374317,0.012097081229840193
0.008521579341743265,0.013218175486505937
0.007235492204702233,0.004245772514015754
0.006371472708457539,0.005148428755697699
