f2v15n2e20,Y
19519.945,24853.916666666668
19511.438,24876.663411333335
19511.03,24899.410156
19516.098,24706.410156
19524.266,24768.929688
19528.027,24713.980469
19525.924,24715.089844
19517.094,24814.489583666666
19506.375,24913.889323333333
19496.31,25013.289063
19487.947,24834.410156
19481.428,24886.810547
19494.723,24811.759766
19510.664,24753.089844
