f2v15n2e20_loss,f2v15n2e20val_loss
0.5286035368707581,0.1212953266081394
0.00474383295694992,0.0458099719812006
0.00180972318847006,0.04521488291430193
0.0016117710587065228,0.044187534231717555
0.0013996030364229436,0.04209006781496057
0.0012602929401811678,0.03814544342458248
0.0010600471535076768,0.03828857165930055
0.0009170306942548048,0.039191190397129365
0.0007378509859246732,0.03336236544340949
0.0006333104088932233,0.03116234264730307
0.0005310754966923595,0.032394275194246494
0.00045015562088084434,0.030285590359528592
0.0003548067254429997,0.027228142672387146
0.0002931999680692913,0.02623688740555772
0.0002543454412880535,0.02535754237511514
0.0002049922085439366,0.02322112184780456
0.00016384670081353136,0.021270568260685508
0.0001311116197473625,0.020303661294356488
0.00011855261976454697,0.01996883479003238
0.00010281296477212324,0.019058148240695565
