f2v15n4e20_loss,f2v15n4e20val_loss
0.0171101261784032,0.01334123970040639
0.0012103197509755685,0.010562378091225087
0.000755002906853555,0.007665269197146065
0.0005066336599626441,0.0036178737989745586
0.0003895840945319162,0.004198192816458943
0.00032891656947405684,0.0018060496784027841
0.0003125907105007426,0.002020921623381167
0.0003212045367893209,0.0009114398804533095
0.0002763680475657223,0.0019606792933663866
0.00029131523326184116,0.001183667883801199
0.0002740701191840821,0.0021172805613878763
0.0002794653497686773,0.000978212826504394
0.00033438876372186865,0.0011541372318025491
0.0002784386870823001,0.0019720975942862837
0.0002532743815618978,0.0004567317346727394
0.0002673371854754924,0.0021164518036417062
0.00023675412441781325,0.0003631857273910326
0.0003150143595986101,0.0006080584087783718
0.00021935468119587968,0.0010080426895636252
0.00026523523071072765,0.0009865124470920727
