f7v1n4e20_loss,f7v1n4e20val_loss
0.17870054646418537,0.5453592048808448
0.0794275521495874,0.3654414535279905
0.042006401453641824,0.23250224648160686
0.03041896511698637,0.18452744838860444
0.028685677100281467,0.1697560001059623
0.027950611885814144,0.1498792334631441
0.027063905557406738,0.15831242902547832
0.026374801047428488,0.1538334522323598
0.025354141075520625,0.12887989376507974
0.02455725126013706,0.13665561519417743
0.023871677425811318,0.12405601502628492
0.02250750622869302,0.11055645237549526
0.021519778966681582,0.1052707600086087
0.020365017741798823,0.09621171878727552
0.019389179348621673,0.09839979852519429
0.017918208578092343,0.09609223056964399
0.016531390347399852,0.07212705136460622
0.015104276333442057,0.07076755930910013
0.013363691917660372,0.07586713188576336
0.01176759768773545,0.05955778629218032
