f2v2n2e20_loss,f2v2n2e20val_loss
0.21638922034032598,0.26647140312453976
0.03397105862528777,0.07393817992314049
0.005331843534867814,0.03697220424352133
0.004099028535948579,0.03525624176203881
0.003864492314462393,0.03210887101316905
0.0036453604540147193,0.0323736866146488
0.003406794507009082,0.02572423958665003
0.003091391131288335,0.02938969815959749
0.002888247236600284,0.021353627307057057
0.002652097974493329,0.020145060322449906
0.0023775731396955776,0.019516402642930978
0.0020869711102879046,0.016906070907640715
0.0018712180900282733,0.018054778935671176
0.0016264832848944903,0.016656051273457706
0.0013363447319803266,0.013719493804155323
0.001204906070236166,0.014839972726211114
0.0010203731533864897,0.016118694451111165
0.0008307748696903762,0.013833653790440978
0.0007109430131806602,0.013307110160973894
0.0006024811517392922,0.013287070165540132
