f15v2n2e20,Y
20868.56,24853.916666666668
20856.244,24876.663411333335
20837.535,24899.410156
20818.793,24706.410156
20847.926,24768.929688
20893.908,24713.980469
20865.965,24715.089844
20957.887,24814.489583666666
21059.24,24913.889323333333
21094.586,25013.289063
21129.885,24834.410156
21162.748,24886.810547
21219.375,24811.759766
21301.463,24753.089844
