f15v1n4e20_loss,f15v1n4e20val_loss
0.1114857038515142,0.3084670965945643
0.031643075718477943,0.16711122222616462
0.024176844017007988,0.1445488755847782
0.022864148082301923,0.13201729171866966
0.021563728456834262,0.11757154818503045
0.02027095579007729,0.10053699305220436
0.018610978979639013,0.08424516980598909
0.017283658989942174,0.07884346516782705
0.015544797649133675,0.08105021429100678
0.013836068632940377,0.05097377101068512
0.012504153703636276,0.04622641260737711
0.011153702967887764,0.04319392568926749
0.00958279263488329,0.028967595212727203
0.00838781454383859,0.023630203321624604
0.007082646575599346,0.023094797009953708
0.006003367042564453,0.010634247617646567
0.004998019283093113,0.009046587152628799
0.004127814463452231,0.005712531858533944
0.0034752364546832065,0.005128802984666055
0.002845958575957265,0.0014485554883146453
