f7v1n2e20_loss,f7v1n2e20val_loss
0.15023158229993075,0.47279817176227196
0.048643384123538934,0.2616966490082265
0.026804906978708885,0.1851276639452984
0.023542438243097177,0.16438184109659879
0.022489979538589656,0.14864656785725255
0.02155154139081452,0.12763458943709635
0.020646866637846213,0.12752596564477797
0.019991837319322928,0.11649173798762795
0.01866873820807978,0.11359394185746052
0.017735175847993202,0.10931317773273866
0.01667074762546864,0.09912521689483762
0.015779818943362743,0.09101463917343838
0.014522069258541243,0.09878138888328297
0.013750946479950687,0.07224392847293369
0.01259114795430357,0.06510132356443787
0.01158695816617802,0.06286915955325657
0.010610561119191281,0.05252161139214246
0.009665753406834818,0.048804653012506874
0.008562852069692912,0.03893100655356871
0.007730717210332942,0.032222882981882826
