f1v1n2e20_loss,f1v1n2e20val_loss
0.21516853778616984,0.2724399007776037
0.031077574160558903,0.05779800246471697
0.0038030786828335836,0.027533932275860016
0.0030525457174365974,0.027159518426902382
0.0028584094903988705,0.024508048697433348
0.002639920190228076,0.021860449181954476
0.002445158078141529,0.020186827865524174
0.0022301044553886956,0.01853815798694167
0.0019584545387283173,0.01819935998598562
0.0017870073376715385,0.01635312746781977
0.0015493866353974825,0.01410393371527566
0.0013300643969473551,0.00995318884425948
0.0011339689220030895,0.009525429506416466
0.000982686395447826,0.00729174697731264
0.0008225571639414737,0.006717964677026984
0.0006548299766944038,0.005299482968587372
0.0005368789626209826,0.00383648356178335
0.0004321545702121703,0.002423053974141276
0.00034349930663218523,0.0019465027954793028
0.0002656804092797324,0.001216103302728013
