f15v2n2e20_loss,f15v2n2e20val_loss
0.12516368839019523,0.44154350880695425
0.040325657930876536,0.28240341822738235
0.02760914002806536,0.23486873394121294
0.026055054180625696,0.2104176973681087
0.025080927699418897,0.20700799552318844
0.023968410089325105,0.1905982574528974
0.022797170469539715,0.18833090939923472
0.021528319747272266,0.16987269444634084
0.019800385498378335,0.18161111972902133
0.018454343626320095,0.15017849360795124
0.016957274253459814,0.11000239249804745
0.014562072876862274,0.12299186922609806
0.012890917673676516,0.08694142131539791
0.010725275095369118,0.05805679884455774
0.008570330208110348,0.038477840033643275
0.006468582181153712,0.03359247587175797
0.004548427979598367,0.015955907125633374
0.0031666670094259073,0.007827567640165596
0.00206357190554691,0.0031943494471741597
0.0013062402885947282,0.0015742780752272824
