f15v2n4e20,Y
2866.9253,2728.523275
2863.4014,2729.3265789999996
2857.1838,2730.1298829999996
2850.9656,2711.449951
2851.1914,2722.459961
2846.8335,2720.1298829999996
2837.9744,2712.969971
2856.949,2719.649984
2881.1697,2726.329997
2887.1538,2733.01001
2893.1335,2724.439941
2897.5159,2733.290039
2912.233,2727.76001
2936.9963,2721.330078
