f1v1n2e20_loss,f1v1n2e20val_loss
0.359265967144948,0.5532571034033231
0.14463123313298776,0.2289811775185281
0.03277986411857713,0.08499280264734446
0.00493522891414591,0.046014876343277555
0.002224215943080418,0.03828001358099847
0.002045483786045572,0.03606557714350828
0.00197407565692254,0.03578059317911783
0.0018844746055595167,0.033446174232115454
0.0017919194788734358,0.031063544553847997
0.0016992670723741268,0.03201643667242403
0.0016169340770014094,0.0291871377226539
0.0015361352994554135,0.02859153254301067
0.00141346561389244,0.02806187725834015
0.0013049725696031868,0.02415710403695056
0.001222835704829984,0.024493069894038093
0.001103255040755223,0.021900282638377778
0.0010256009261413702,0.021402116852798327
0.0009216861128446683,0.02187978936593632
0.000829778144357039,0.02049667360574217
0.0007263999139562644,0.02046835069077942
