f2v1n2e20_loss,f2v1n2e20val_loss
0.39789698895172027,0.6065484538771325
0.19660602705128927,0.28912786347488517
0.04820417195587297,0.07615405218493912
0.008222417235467334,0.032235862513490976
0.005599385135647145,0.026522550113709267
0.005363340185442938,0.024418593467154626
0.005225601299393722,0.02460993215272005
0.00500449096771243,0.020967039322064392
0.004836656517223859,0.020401433435492944
0.004637189628832967,0.019700665544080113
0.004475517797450236,0.019467975877613283
0.004229766022814904,0.018295274352464915
0.004021461021772455,0.013535863685536798
0.003801549461837338,0.01577758401785846
0.003642922241826273,0.01386450250570434
0.0034829119771433133,0.009734753880916474
0.0032620223455208297,0.013017264419031246
0.0029999215880337285,0.011874252738362408
0.0028753155234178636,0.007846558349380783
0.002617225998729182,0.004740058693180261
