f2v7n4e20_loss,f2v7n4e20val_loss
0.0801648696269556,0.05181098913589677
0.005087373418253609,0.05002577535316839
0.004309430422417533,0.04234918387054087
0.0032441080449487412,0.029400411972796525
0.002424787450432153,0.019366602328923215
0.0016695725345254905,0.017429302712636336
0.0012951640518151222,0.01125714419650139
0.0011284545400358837,0.01185715650489738
0.0009386572381902529,0.008569776246216722
0.0008650416153847619,0.007555614414581374
0.0007882986832437105,0.006539483606792311
0.0006865709235960136,0.00821149240728918
0.0006687369366496446,0.0053531598517380825
0.0008604377029451559,0.0058417250013687635
0.0006489400206327019,0.005332677523496147
0.0006134279658449085,0.005337877005241443
0.0005675352618002824,0.005681026673870632
0.0005758133066944882,0.004323688169628999
0.0005550906721796819,0.005008607147169391
0.0004924875794221425,0.006062835946187868
