f1v15n2e20_loss,f1v15n2e20val_loss
0.04348581932348769,0.1459528517303051
0.011660735350919002,0.09471169796666043
0.008117999787458996,0.07718390612644237
0.004548725263546538,0.05618886742115821
0.0023876291222342068,0.041512621941682475
0.0012832175246360554,0.03087512485920483
0.0007651124436603421,0.02537959427166505
0.0005833762249241146,0.021185590834013068
0.0005233444325253391,0.0188489206597809
0.00047779213947832743,0.01715637815978703
0.0004687197272419251,0.016778555614311224
0.0004583588598044847,0.014865004251267286
0.00042905405004349913,0.01359377579369751
0.00041656125275591475,0.013492020118150285
0.00038249053868937943,0.012907453719682792
0.0003676825159461304,0.011635932324441687
0.0003557456860361243,0.011493135901518016
0.0003586315288851542,0.010040776114192036
0.0003225377753715591,0.010142084359950792
0.00033827537050664893,0.00937534358247727
