f1v7n4e20_loss,f1v7n4e20val_loss
0.1985803889616894,0.025797620067720885
0.0038664563078622195,0.03730236683654916
0.0035225592527773648,0.03281386968280588
0.002924313796851467,0.014428304666960304
0.0024537519950703726,0.009168590511103253
0.0018599045808813223,0.007755533899538792
0.0014234174549102147,0.005032901274766978
0.0009530073794053475,0.004556456926166193
0.0006441752248973324,0.0010209804727660061
0.00044676861443581554,0.0006181447556278167
0.0002737651893542032,0.0003156445072218648
0.00022021004018051975,0.0002277128750302926
0.000166825307618394,0.0005659755557384674
0.00015638486177394121,0.00035385769234170974
0.00014321018386157045,0.0007092911021443017
0.00014223523965041388,0.0008973328645419774
0.0001402195417094904,0.00042191428276435166
0.00017287280214335133,0.0017882029108247709
0.00015812839286768747,0.0007505992662217878
0.00013881261622184602,0.0004026279832712364
