f15v15n2e20_loss,f15v15n2e20val_loss
0.02008335782026182,0.21816234090584236
0.0118234729770102,0.21496232914044552
0.009893035229368729,0.15589095804615308
0.007180010342574965,0.13470597675182674
0.005201328749058493,0.11218095040761385
0.0034638889637342977,0.07420157728679228
0.00217745457398376,0.06223222465198112
0.0016625890415018715,0.057723255146719867
0.0013383806595722162,0.05240887071274771
0.001259721140711202,0.03464000443412279
0.0013131287113478198,0.04748419836951082
0.0013540016531105273,0.0487409753087383
0.001251518772837475,0.04909849889738948
0.0013742737368613502,0.047937095184004144
0.0012636531036836548,0.0437317848855617
0.0012564873733682644,0.03565166339171963
0.001242272167458947,0.0456626491227356
0.0012743352523758686,0.0426924813682551
0.0011890550970180857,0.03889312412927315
0.0011739769253060824,0.049256002164802096
