f2v15n2e20,Y
5854.3687,7405.693196666666
5857.417,7408.506510333333
5860.1777,7411.319823999999
5862.796,7351.629883
5865.2847,7398.299805
5866.3853,7382.470215
5867.8354,7354.339844
5869.0967,7367.573242333334
5869.9785,7380.806640666667
5870.9707,7394.040039
5872.3506,7378.459961
5874.0693,7425.959961
5874.6924,7424.430176000001
5875.612,7433.850098000001
