f1v15n4e20_loss,f1v15n4e20val_loss
0.7196152296955468,0.24600611267073844
0.01404983672746759,0.026951359078638104
0.0024858822999800903,0.025599515321820775
0.0023802292422841985,0.020199558963286596
0.002188175983765624,0.025212125352665083
0.0020881220563833416,0.01587314886547275
0.0018339485269115968,0.01525181949751189
0.001600859695562591,0.014191583964673665
0.0013564672972204818,0.012576361111796542
0.001080990784959765,0.014127759394179654
0.0008996546886218774,0.007836994975992797
0.0006551228326226591,0.006331056901785051
0.0004279615001055912,0.003938074340112507
0.0002822922452487248,0.003749879780256708
0.00017120683501758082,0.002290532015570308
0.00013142943710396944,0.0014755064896003174
8.497062010594134e-05,0.0016786622046805518
7.437380902949192e-05,0.0007882711964969182
7.50320934427885e-05,0.000868819313824658
6.282148063694534e-05,0.0007710619866951516
