f1v15n4e20,Y
23817.703,24831.169922
23870.988,24853.916666666668
23910.44,24876.663411333335
23944.92,24899.410156
23975.549,24706.410156
23953.57,24768.929688
24011.566,24713.980469
24021.21,24715.089844
24005.996,24814.489583666666
24022.424,24913.889323333333
24051.617,25013.289063
24090.145,24834.410156
24067.895,24886.810547
24105.154,24811.759766
24111.086,24753.089844
