f7v15n4e20,Y
23326.523,24713.980469
23390.904,24715.089844
23431.344,24814.489583666666
23463.373,24913.889323333333
23489.93,25013.289063
23442.332,24834.410156
23476.969,24886.810547
23468.268,24811.759766
23441.598,24753.089844
