f7v15n4e20_loss,f7v15n4e20val_loss
0.03464980112510632,0.08664747120049976
0.007312971687109685,0.08265921827280681
0.006366772145231123,0.06098244044204686
0.005075886756018366,0.040331377116525735
0.003707138770908789,0.03922335218463168
0.0028087483028312057,0.02076064674308736
0.0022458457739406587,0.02766790552277293
0.001574659138493532,0.006909696788616141
0.0013460678325276096,0.009296274267374569
0.0013063693332234655,0.010809443475391041
0.0012370929337327547,0.006515585530264891
0.0012384919180357295,0.007977713915150638
0.0012192923470257617,0.008825703125584545
0.0011724091564843308,0.007034037880218219
0.0010349600033805473,0.009015771979153556
0.0011860949546003286,0.009353509922074342
0.0010588236058627772,0.004560057840883519
0.0010988234222973228,0.0047942054695383355
0.0010537338495374034,0.0035186111712171976
0.00095161834312913,0.007714067363483369
