f2v15n4e20,Y
6227.2666,7405.693196666666
6239.1733,7408.506510333333
6249.104,7411.319823999999
6256.502,7351.629883
6262.1943,7398.299805
6264.834,7382.470215
6264.1665,7354.339844
6266.762,7367.573242333334
6270.6133,7380.806640666667
6273.548,7394.040039
6277.948,7378.459961
6283.255,7425.959961
6285.7373,7424.430176000001
6284.404,7433.850098000001
