f1v15n2e20_loss,f1v15n2e20val_loss
0.2117464446050466,0.32556488609954015
0.06353885082821538,0.15381177454786812
0.018588031633491302,0.08274531749470922
0.009742106128512996,0.06145631345676496
0.007424190084755716,0.04964558031384977
0.005080092431339314,0.03731713470246568
0.0027155983665892803,0.02673833594726236
0.0010539132685988108,0.018821576094542374
0.00051825810935982,0.015284593306144312
0.0004211060626753575,0.013733019385074308
0.0004166520265631543,0.012741064227767438
0.0003885232585326164,0.012050034676759734
0.0003463859192487555,0.011347878636829805
0.00039906366542023444,0.010730553426992324
0.0003269795826789229,0.010139246962670762
0.00031681446576564416,0.009688678414767121
0.0003206774325783462,0.0087545956453721
0.0003134356993019746,0.008534624960879802
0.0002915559254509643,0.007633670115602772
0.0002840312205475517,0.007163279157775711
