f1v15n2e20,Y
2359.5208,2727.719971
2361.017,2728.523275
2361.6777,2729.3265789999996
2362.1907,2730.1298829999996
2362.6472,2711.449951
2360.9226,2722.459961
2361.625,2720.1298829999996
2361.387,2712.969971
2361.6045,2719.649984
2362.7507,2726.329997
2364.0151,2733.01001
2365.2913,2724.439941
2363.6292,2733.290039
2364.0303,2727.76001
2363.426,2721.330078
