f7v2n2e20_loss,f7v2n2e20val_loss
0.039258700957874454,0.21889568168831908
0.022805228011247226,0.1784866340458393
0.02157554228790886,0.16767344137896661
0.020136251397141453,0.14672565152463707
0.019191228385311628,0.13661388319957515
0.017570102528925362,0.11329723566608585
0.016528491767599882,0.1309333616948646
0.015124548422127897,0.1179341682759316
0.0137474386059742,0.10149587119889
0.01243164103497467,0.08364984522695126
0.01110108076980147,0.0889968255372799
0.009848216393911433,0.06715590190952239
0.008434565399837186,0.0739089060453293
0.0076916635397929235,0.047583890430953193
0.006197823579817603,0.054812176092325346
0.005380400189271385,0.03832318159022733
0.004373899335708441,0.02699002914596349
0.003639885806822026,0.01950163443815773
0.0028976207565165044,0.01486764508350145
0.0023049916890336437,0.009906148501297297
