f7v7n2e20_loss,f7v7n2e20val_loss
0.11436832902493005,0.1316083876804991
0.025344724050881423,0.11387664386695558
0.024121915584093885,0.1264953926041886
0.022482460895685924,0.08817563025833486
0.02046923953211509,0.08513526344201067
0.018619969788623906,0.07502880917636903
0.016532777510407163,0.04662820649752905
0.014196747776560594,0.03816916408774617
0.01205322013966759,0.03476528537838341
0.009664636752405961,0.025260958544254957
0.007951605398147628,0.005154583450268626
0.006085109277908673,0.001614768503254259
0.005406267970909468,0.0013304862008186359
0.004465329114977942,0.0014006191987281564
0.004392096174678925,0.0016878771403443663
0.00388257497912497,0.003368573730388032
0.004036319151229247,0.0020818794053431683
0.003669020626281871,0.0014091387585702271
0.0036896962636139715,0.0030774255043310166
0.003691222458562802,0.0023769574979599054
