f15v1n4e20_loss,f15v1n4e20val_loss
0.0437174356826219,0.15562786098868625
0.023330496511863516,0.11806485318697973
0.021759885099373426,0.12540819345611812
0.020419559557318487,0.10055649460751943
0.01938419454001431,0.09438763184719386
0.017408126533243935,0.069527306543449
0.016081785255712074,0.05988097272877967
0.014453628695134132,0.05057168067099603
0.012715064206217992,0.06822396667346908
0.011843253931667885,0.03784551813091412
0.01019082560538198,0.03409719224736386
0.008955245352471199,0.0194414822756436
0.0077652918979669,0.01505494840622934
0.006849988202065423,0.009157974093040318
0.00605630730895747,0.007959144593998305
0.005211433774069491,0.003925093221556448
0.004722182608146639,0.0020334812126073425
0.004321777412621768,0.002084283548117607
0.003947544748406513,0.002511665827165779
0.003691822317429171,0.0026753863400468805
