f15v7n2e20,Y
2594.2212,2720.1298829999996
2592.6257,2712.969971
2598.2456,2719.649984
2603.1306,2726.329997
2608.3672,2733.01001
2613.9636,2724.439941
2618.8286,2733.290039
2626.5989,2727.76001
2636.0457,2721.330078
