f2v2n2e20_loss,f2v2n2e20val_loss
0.054651373597571475,0.015404060644947964
0.002036579858875137,0.0044205133453942835
0.0014086347187765847,0.0030919686478623394
0.0013163049675942427,0.0022290739703432496
0.00122970696175106,0.0025766506169811296
0.0011520668524328142,0.001507737806526205
0.0010713961377453573,0.0011661109260983169
0.0010035038058192505,0.0006606116129778852
0.000954522810644506,0.0006685758775663841
0.0009169786162478296,0.0002244753021960091
0.0009285932974549606,0.00021050574971171875
0.0009075469917011966,0.00036155743976490595
0.0008699064321788063,0.00026627249162234165
0.0008554496056918811,0.0002407268365578088
0.0008058536452442126,0.00035827752419762595
0.0008495026084848427,0.00021994369843053826
0.0008020902447302611,0.00024212256096728632
0.0008569131441623018,0.00022179267955874346
0.0008078900624212592,0.00022621326946176376
0.0007961522969688573,0.00034089753479866374
