f7v7n4e20_loss,f7v7n4e20val_loss
0.025626554136813764,0.22294724446076614
0.017736447615631718,0.15380190566673382
0.013535531458103192,0.10718403723868695
0.009410488387266856,0.07309810567524407
0.006242001077407819,0.0790467069862963
0.003864089391171625,0.04455009123289978
0.001859651351796569,0.022977984121458215
0.0007939313014083954,0.008823926053982188
0.0004821944290454947,0.006362402810367172
0.0004316729119182623,0.004563726494690035
0.0004277476690364256,0.006100554080618607
0.00041675640850975256,0.0061373755081229235
0.0004286580042701429,0.004157893985713279
0.00040944678466757733,0.0029625198345296826
0.00045117952651630843,0.0042796442432298356
0.00039607783009594364,0.0033326020551772513
0.0004592293241624409,0.004593090454223924
0.0004213578369446536,0.005006235491376943
0.0004194225699547814,0.00303598194119871
0.00041325733512130445,0.004854435261062623
