f7v7n4e20_loss,f7v7n4e20val_loss
0.029209229661500222,0.18749609212953966
0.02449724837968993,0.15115968883037567
0.020850031429278663,0.1437730569760878
0.016615577192467326,0.08002562425866887
0.01191395238816407,0.06938160628407866
0.007427403603871428,0.039434710885960976
0.003599988092365781,0.005223701271781145
0.0009835883965172009,0.0007089967269736348
0.0007470501074226798,0.0006587074636867088
0.0006824071969864558,0.0006608958402856453
0.0006663972387491636,0.0008237487153075143
0.0006745167701043374,0.0007238892337856948
0.0006300756968001964,0.0007006002279512769
0.0006256969982300674,0.000742118706671885
0.0006055754910289406,0.0008083857065775102
0.0007516482312382715,0.0008575129720286766
0.000611084387773812,0.0015244275126171268
0.0006719846065157967,0.0007437142926441943
0.000683507693528484,0.001224306674975106
0.0007018351318129234,0.0011356120247120879
