f15v2n4e20,Y
22449.127,24853.916666666668
22428.238,24876.663411333335
22401.824,24899.410156
22375.387,24706.410156
22365.736,24768.929688
22345.732,24713.980469
22309.766,24715.089844
22408.85,24814.489583666666
22527.06,24913.889323333333
22565.818,25013.289063
22604.504,24834.410156
22645.824,24886.810547
22739.52,24811.759766
22855.805,24753.089844
