f15v2n4e20_loss,f15v2n4e20val_loss
0.01917838720902758,0.15279542529226645
0.010307147056555135,0.1262935641748102
0.009123977091290456,0.12128457540403241
0.007778176581563885,0.12831990825741188
0.0067905150432234634,0.10023336339256038
0.005506526574798408,0.07589372709069563
0.004570012490069698,0.07890763937536141
0.0036901202143283687,0.05458768822617181
0.0030173068405813896,0.04395609192104767
0.0026000651339062,0.039547567114072
0.0020532595037338628,0.03774339346336606
0.0017844224163893255,0.026813448847109532
0.0015685350626743525,0.025990061274648684
0.0014848439627547334,0.024914706151163125
0.0014271124507986952,0.01475079873394545
0.0013549182539480085,0.02149502028275848
0.0015180124715950848,0.02030153267348752
0.0013582827110085799,0.018459278611850965
0.001367068640659731,0.015429949184181169
0.0013667595130661455,0.01407299566578687
