f15v15n4e20_loss,f15v15n4e20val_loss
0.037325185411094426,0.10866414510563716
0.02258198416410644,0.13608908218225377
0.019264170364727225,0.0669317093346543
0.012524864329101488,0.024598674801797074
0.0077664249458065885,0.004401114464764039
0.004559019002790294,0.00189889813205907
0.0037372507452897987,0.002287665422704624
0.003348719596331529,0.004070759304578809
0.0031725221531695618,0.0018832492629408323
0.0034140838483910528,0.0032326837604312263
0.002909913522731198,0.00555652753026506
0.0028112468976881945,0.007928909256217545
0.003022735675093842,0.00856852777262809
0.0026237408152364433,0.004253326110258986
0.0023382391905737467,0.0029497930805250415
0.0026936523833876996,0.003422890092828702
0.00261453812601728,0.00610806822117368
0.002304743968482801,0.002503174422306849
0.0026582303026308914,0.005360079372939247
0.002775444939422906,0.008095102648964876
