f15v2n2e20_loss,f15v2n2e20val_loss
0.13231631438243716,0.378181311585333
0.038883335816579614,0.16258346969666687
0.022340084084916695,0.10939921827419945
0.021109158295337306,0.10384489834794532
0.019712064502259482,0.09135556326288244
0.018745499018941222,0.09215274894529063
0.017476755719364023,0.08386876782321412
0.015973452715802788,0.06743560943995482
0.014454366688297143,0.06210031506160031
0.0128498625397374,0.047376612707486616
0.011443803265581969,0.05307376500138122
0.0106884970742347,0.03625990187182375
0.008938103944260865,0.024759914726018906
0.007324547511199673,0.01788297060208962
0.006375684398155457,0.024051170887263572
0.005123076145241106,0.021927034684821316
0.00477361844843834,0.015405817433138904
0.0038163768752329684,0.008511816732251369
0.0032772994580378538,0.007104177866890298
0.002910267192418282,0.0036646504385435433
