f7v2n4e20_loss,f7v2n4e20val_loss
0.08391443802880467,0.16874019097050894
0.022037267833327764,0.12230641208589077
0.020948949342779053,0.10283353953095882
0.01938135792949972,0.09991871610121883
0.017980163561060133,0.10053244646152724
0.017018235089463464,0.07576528262427967
0.015424991800239667,0.08829623914283255
0.014200885347532272,0.0666868440280466
0.012608705276620969,0.056300035394404244
0.011360109189506503,0.04099976139790986
0.00995989038617859,0.03887850034010151
0.008465956680696673,0.021223674214485545
0.007165639580731375,0.02413156604313332
0.005890419879513134,0.02074135719474567
0.004475705361162112,0.012784292207747374
0.0036824492716186204,0.0033199062068572107
0.0025557577309147325,0.004809879123374982
0.0018429411665210021,0.0010976318118754652
0.0013450495904112469,0.0006371564750224934
0.0010631019680480296,0.0010020473531292973
