f1v15n4e20_loss,f1v15n4e20val_loss
0.04496198773461506,0.0310836148904574
0.002368633810129111,0.025014952900225686
0.0013328632428399078,0.018263467625033534
0.0006925734496540886,0.011412938541088928
0.0003526978977609614,0.008368369987259474
0.00019676148224893726,0.00677874928727846
0.00015106624040653828,0.007380484726792514
0.0001519587604091567,0.006187021412774171
0.00013840228300933467,0.005916739331914624
0.00014611161877017695,0.004762058769002707
0.00013620255157227384,0.004446168718062617
0.00014735986912053139,0.004649550595395767
0.0001374149642194917,0.004068106182791517
0.00013871007680433246,0.005404156470990071
0.00013701769096426643,0.00465972907372419
0.00013390681691049155,0.0046753747132450545
0.00014206261252385332,0.003529434889084628
0.00012254395429021106,0.0035529107186668273
0.00012816637631583974,0.0037742144433662744
0.00012597948859335896,0.004788451280363604
