f15v7n4e20_loss,f15v7n4e20val_loss
0.4704221272857564,0.7115705737045833
0.03577363176567057,0.21635641157627106
0.01768782572936715,0.19275809611592973
0.016637264880175282,0.18256781471299602
0.015048900560921754,0.18880435947205995
0.013870661196564157,0.16345007169050174
0.012146217260944529,0.12301218996827419
0.010344243594195736,0.10084018708912881
0.008580811062561061,0.09470690758182453
0.007006783256317533,0.05803065012198883
0.005430657784043698,0.05443838318543775
0.004286005666359371,0.05129122551899035
0.003458759211124772,0.033825989126913494
0.0028487507874882115,0.037155456109238524
0.0023372856891422586,0.030621958364333426
0.002253108744966534,0.03519582777325023
0.002054694024696559,0.04064976665508616
0.001992159455609895,0.04170121473597956
0.0017976057832998218,0.04256120243283746
0.0018641264437604182,0.04423933864601857
