f15v7n4e20,Y
20545.955,24713.980469
20546.334,24715.089844
20540.838,24814.489583666666
20544.111,24913.889323333333
20556.492,25013.289063
20573.197,24834.410156
20594.904,24886.810547
20610.059,24811.759766
20619.68,24753.089844
