f2v15n4e20,Y
23062.178,24853.916666666668
23101.963,24876.663411333335
23130.324,24899.410156
23154.86,24706.410156
23176.088,24768.929688
23136.084,24713.980469
23198.223,24715.089844
23203.094,24814.489583666666
23196.258,24913.889323333333
23225.156,25013.289063
23255.104,24834.410156
23286.842,24886.810547
23247.992,24811.759766
23282.152,24753.089844
