f15v7n2e20,Y
21445.312,24713.980469
21434.66,24715.089844
21493.225,24814.489583666666
21509.357,24913.889323333333
21524.537,25013.289063
21540.291,24834.410156
21546.373,24886.810547
21594.982,24811.759766
21647.727,24753.089844
