f1v1n2e20_loss,f1v1n2e20val_loss
0.22372928548628493,0.21908980601521738
0.031545621239688924,0.028538531549032495
0.002859887440984942,0.012443690015298037
0.0021919881799021823,0.009086156799811507
0.0020778863962655487,0.008626153686037388
0.0019322375936872346,0.007847240144172743
0.00179170269338044,0.007342965538571074
0.0016627035145248554,0.0057683029371655165
0.0015125263783009007,0.0050511369736735865
0.0013534509848223872,0.004123441471694009
0.0012014548600713358,0.003559750116656488
0.0010734386457626657,0.0024542189943109216
0.0009294954696259738,0.0018874129926666633
0.0008078297759843864,0.0021574134312654946
0.0007178221818645168,0.001180643885731778
0.0006221368242416359,0.0006893200097416695
0.0005049569636006917,0.0003251168366969581
0.0004267615618700723,0.00013730073211448967
0.0003636698494605941,9.599551423234357e-05
0.000306486279092297,4.473691749555967e-05
